objectid,id,telephone,website
438,3926537,(304) 329-1400,http://www.prestonmemorial.org
439,5026452,(304) 269-1210,http://www.wvdhhr.org/sharpe
440,188666160,(913) 588-1227,https://www.kansashealthsystem.com/care/centers/transplantation-center
441,1726201,(304) 472-2000,http://www.stj.net
442,2325401,(304) 264-1000,http://www.cityhospital.org
443,6326506,(304) 598-4000,http://www.health.wvu.edu
444,1026038,(304) 843-3230,http://www.reynoldsmemorial.com
445,1562401,(217) 342-2121,http://www.stanthonyshospital.org
446,5641056,(606) 759-5311,http://www.meadowviewregional.com
447,10041042,(859) 962-5200,http://www.stelizabeth.com
448,8140977,(606) 337-3051,http://www.pinevillehospital.com
449,12061282,(309) 792-9363,http://www.genesishealth.com
450,12261201,(309) 779-5000,http://www.trinityqc.com
451,7262702,(217) 788-3000,http://www.memorialmedical.com
452,2140422,(859) 239-1000,http://www.emrmc.org
453,4661801,(217) 383-3311,http://www.carle.com/hospital
454,171954801,(715) 635-2111,http://www.spoonerhealthsystem.com
455,9740033,(270) 692-3161,http://www.springviewhospital.com
456,6342345,(270) 338-8000,http://www.mchky.org
457,171613210,(315) 426-3600,https://www.omh.ny.gov/omhweb/facilities/hupc/
458,742445,(270) 365-0300,http://cmcky.org/
459,10442141,(270) 651-4159,http://www.tjsamson.org
460,14174820,(580) 436-3600,http://www.rollinghillshospital.com
461,10973737,(580) 227-3721,http://www.fairviewregional.net
462,1874578,(918) 465-2391,http://www.lcghok.com/
463,14662644,(309) 543-4431,http://www.masondistricthospital.org
464,12042240,(270) 889-6025,http://ww2.westernstatehospital.org/?folio=9po8qu3x6
465,8041501,(606) 437-3500,http://www.pikevillehospital.org
466,6973104,(405) 271-5911,http://www.oumedicine.com/oumedicalcenter
467,2057567,(605) 859-2511,www.philiphealthservices.com/‎
468,6474501,(918) 426-1800,http://www.mrhcok.com
469,3973134,(405) 749-2700,http://www.oklahomaspine.com
470,7961701,(309) 662-3311,http://www.osfstjoseph.org/
471,3341701,(606) 439-6600,http://www.arh.org
472,12341503,(606) 237-1700,http://www.arh.org/locations/tug_valley.aspx
473,6762526,(217) 877-8121,http://www.dmhcares.org
474,5660050,(815) 344-5000,http://www.centegra.org
475,6461761,(309) 454-1400,www.advocatehealth.com/bromenn
476,1903860,(603) 356-5461,http://www.conversehospital.com
477,803431,(603) 354-5400,http://www.cheshire-med.com
478,1803561,(603) 444-9000,http://www.littletonhospital.org
479,2903766,(603) 448-3121,http://www.alicepeckday.org
480,3874344,(918) 786-2243,http://www.integris-health.com
481,1703246,(603) 524-3211,http://www.lrgh.org
482,6021613,(410) 221-0288,https://www.adventisthealthcare.com/abh/locations/profile/?id=1092&searchid=dbe0e24b-f65e-e111-9894-e0cb4ef9b7ad
483,6373702,(580) 233-2300,http://www.integris-health.com
484,4373521,(580) 482-4781,http://www.jcmh.com
485,11774462,(918) 967-4682,http://www.haskellhospital.com
486,6160521,(630) 856-9000,http://www.keepingyouwell.com
487,9860126,(630) 833-1400,http://www.emhc.org
488,11560190,(630) 682-1600,http://www.cdh.org
489,12960139,(630) 545-6160,http://www.keepingyouwell.com
490,9773801,(580) 254-8492,http://myalliancehealth.com/
491,189541018,(732) 747-1800,https://sunbehavioral.com/kentucky/
492,7973505,(580) 531-4701,http://www.swmconline.com
493,13873505,(580) 248-5780,http://www.odmhsas.org
494,11074030,(918) 382-2300,http://www.drumrighthospital.com
495,8974074,(405) 372-1480,http://www.stillwater-medical.org
496,1574743,(580) 317-9500,http://www.choctawmemorial.com
497,3273069,(405) 321-8824,http://www.normanspecialtyhospital.com
498,1174868,(405) 303-4050,http://myalliancehealth.com/
499,774133,(918) 294-4000,http://www.southcresthospital.com
500,874104,(918) 579-1000,http://www.hillcrestmedicalcenter.com/
501,2873401,(580) 223-5400,http://www.mercyok.net
502,12373438,(580) 229-0701,https://www.mercy.net/location/mercy-hospital-healdton
503,15154904,(920) 456-6000,http://www.aurorahealthcare.com
504,9653024,(262) 329-1000,http://www.aurorahealthcare.org
505,13974136,(918) 481-4000,https://www.saintfrancis.com/laureate-psychiatric-clinic/pages/default.aspx
506,574017,(918) 341-2556,http://www.hillcrestclaremore.com
507,3073644,(580) 225-2511,http://www.gprmc-ok.com
508,9974467,(918) 485-5514,http://www.wagonerhospital.com
509,6454143,(715) 735-6621,http://www.bamc.org
510,131274447,(918) 756-4233,http://www.creekhealth.org/
511,14353066,(262) 434-1000,http://www.aurorahealthcare.org
512,12353083,(920) 451-5000,http://www.aurorahealthcare.org
513,5774133,(918) 307-6010,http://www.saintfrancis.com/south/
514,5973534,(580) 252-5300,http://www.duncanregional.com
515,131174820,(580) 332-2323,https://www.mercy.net/practice/mercy-hospital-ada
516,2673542,(580) 335-7565,http://www.frederickhospital.com
517,14737331,(423) 263-3600,http://www.starrregional.com/
518,603570,(603) 752-2200,http://www.avhnh.org
519,2703584,(603) 788-4911,http://www.weeksmedical.org
520,18262056,(217) 324-2191,http://www.stfrancis-litchfield.org
521,15061462,(309) 734-3141,http://www.osfholyfamily.org
522,16161270,(815) 772-4003,http://www.morrisonhospital.com
523,16562681,(217) 322-4321,http://www.cmhospital.com
524,15462812,(217) 732-2161,http://www.almh.org
525,15562960,(618) 524-2176,http://www.massachealth.org
526,15261944,(217) 465-4141,http://www.pariscommunityhospital.com
527,699669,(907) 796-8900,www.cpgh.org
528,180830033,(404) 321-6111,https://www.atlanta.va.gov/
529,14030606,NOT AVAILABLE,http://www.armc.org
530,1125801,(304) 255-3456,http://www.arh.org/locations/beckley.aspx
531,7642303,(270) 688-2000,http://www.owensborohealth.org
532,1299701,(907) 452-8181,http://www.bannerhealth.com/locations/alaska/fairbanks+memorial=+hospital/_fmh_dc_home.htm
533,2499645,(907) 861-6000,http://www.matsuregional.com/index_flash.php
534,2699686,(907) 835-2249,www.providence.org/alaska/default.htm
535,2299752,(907) 442-3321,www.maniilaq.org
536,1799835,(907) 966-2411,www.searhc.org
537,3438562,(931) 268-0211,NOT AVAILABLE
538,8038401,(931) 381-1111,http://www.mauryregional.com
539,8338305,(731) 661-2000,http://www.tennovawest.com/locations/tennova-healthcare-regional-jackson
540,5159405,(406) 216-8000,http://www.greatfallsclinicmedicalcenter.com
541,4382931,(307) 789-3464,http://www.health.wyo.gov/statehospital/index.html
542,6538242,(731) 642-1220,http://www.hcmc-tn.org
543,10840330,(859) 734-5441,http://www.hagginhosp.org
544,137830,(865) 835-1000,http://www.mmcoakridge.com
545,437367,(423) 447-2112,http://www.erlanger.org/bledsoe-hospital/bledsoe-hospital
546,14837371,(423) 745-1411,http://www.starrregional.com/
547,2237207,(615) 769-2000,http://tristarskyline.com/
548,7737402,(423) 266-7721,http://www.kindredchattanooga.com/
549,2737403,(423) 778-6110,http://www.erlanger.org/baroness-hospital/baroness-hospital
550,6037172,(615) 384-1501,http://www.northcrest.com
551,637762,(423) 784-7252,http://www.jellicohospital.com
552,10237604,(423) 431-6111,http://www.msha.com
553,15937067,(615) 435-5000,http://www.williamsonmedicalcenter.org
554,182271306,(318) 767-2900,https://www.riversidehospital.net/
555,15137321,(423) 775-1121,http://www.rheamedical.org
556,6137130,(615) 849-4100,http://www.sthealth.com/locations/saint-thomas-rutherford-hospital
557,4037917,(865) 545-8000,http://www.tennovaeast.com/locations/physicians-regional-medical-center
558,11337620,(423) 844-1121,http://www.wellmont.org
559,15237869,(423) 733-5006,http://www.wellmont.org/hospitals/hancock-county-hospital.aspx
560,11537660,(423) 224-4000,http://www.wellmont.org
561,566839,(620) 364-2121,http://www.coffeyhealth.org
562,21210305,(718) 226-2000,www.siuh.edu
563,2600731,(787) 848-2100,http://www.hospitalsancristobal.com
564,190270121,(504) 291-5100,https://www.ochsner-rehab.com/
565,4667005,(620) 442-2500,http://www.sckrmc.org
566,9366757,(620) 325-8369,http://www.wilsonmedical.org
567,1567530,(620) 792-8833,http://www.greatbendsurgical.com
568,9666521,(785) 889-4272,http://www.chcsks.org
569,184270605,(337) 513-0817,https://www.availhospitals.com/
570,900605,(787) 658-0000,http://www.hbspr.org
571,1500681,(787) 834-2350,http://www.bvhpr.org
572,1800683,(787) 892-1860,http://www.hospitalconcepcion.org
573,3300720,(787) 864-6010,NOT AVAILABLE
574,3700737,(787) 535-1001,http://www.hospitalmenonita.com
575,4400902,(787) 721-2160,http://www.presbypr.com
576,600674,(787) 621-3700,NOT AVAILABLE
577,4300922,(787) 777-3535,NOT AVAILABLE
578,1177515,(979) 848-9131,https://www.utmbhealth.com/locations/hospitals-campuses/angleton-danbury-campus/hospital
579,2378705,(512) 476-7111,http://www.stdavids.com
580,4176015,(817) 465-3241,http://www.medicalcenterarlington.com
581,4276020,(817) 444-8600,http://www.texashealth.org/azle
582,4677521,(281) 420-8600,http://www.houstonmethodist.org/sjmh.cfm?id=36844
583,6177401,(713) 314-4444,http://www.memorialhermann.org/locations/orthopedic-and-spine-hospital/
584,6277514,(409) 267-3143,http://chambershealth.org/
585,6778758,(512) 901-2529,http://www.stdavids.com/locations-facilities/north-austin-medical-center.aspx
586,1762801,(618) 436-8000,http://www.smgsi.com
587,5700919,(787) 763-4149,NOT AVAILABLE
588,5400926,(787) 761-8383,NOT AVAILABLE
589,81532026,(386) 431-2000,http://www.dc.state.fl.us/facilities/region2/213.html
590,81632806,(321) 843-2201,http://orlandohealth.com/orlandohealth/index.aspx
591,82032514,(850) 494-6100,http://www.westfloridahospital.com/
592,82633607,(813) 879-4730,http://www.sjbhealth.org/
593,17176448,(254) 629-2601,http://www.eastlandmemorial.com
594,19079938,(915) 832-2000,https://www.thehospitalsofprovidence.com/our-locations/east-campus
595,19475840,(903) 389-1612,http://www.etmc.org
596,19778114,(830) 393-1303,www.connallymmc.org/‎
597,21276104,(682) 703-5600,http://bshfw.com/
598,21475034,(214) 407-5000,http://www.baylorhealth.com/physicianslocations/frisco/pages/default.aspx
599,21876240,(940) 665-1751,http://www.ntmconline.net
600,22078624,(830) 997-4353,http://www.hcmhs.org
601,23075401,(903) 408-5000,http://www.huntregional.org
602,23178629,(830) 672-7581,http://www.gonzaleshealthcare.com/
603,23376450,(940) 549-3400,http://www.grahamrmc.com
604,23777964,(361) 798-3671,www.mmcportlavaca.com/‎
605,25278861,(830) 426-7838,http://www.medinahospital.net
606,26377030,(713) 785-8537,http://www.chistlukeshealth.org/baylorstlukes
607,29877091,(281) 540-7700,http://www.memorialhermann.org/locations/northeast/
608,31375951,(409) 384-5461,http://www.christusjasper.org
609,31576849,(325) 446-3321,http://www.kimblehospital.org/
610,31677494,(281) 644-7000,http://www.memorialhermann.org/locations/katy/
611,32478028,(830) 896-4200,http://www.petersonrmc.com
612,32978640,(512) 504-5058,http://www.seton.net/locations/seton_medical_center_hays/
613,34179336,(806) 894-4963,http://www.covenanthospitallevelland.com/
614,34578643,(245) 242-2824,http://www.sw.org/location/llano-hospital
615,34875601,(903) 315-1811,http://www.gsmc.org
616,37875070,(972) 569-2700,http://www.methodistmckinneyhospital.com
617,38978572,(956) 323-9103,http://www.missionrmc.org
618,39275455,(903) 577-6000,http://www.titusregional.com
619,39377058,(281) 333-5503,http://www.houstonmethodist.org/locations/st-john/
620,40375965,(936) 569-9481,http://www.nacmedicalcenter.com
621,96962002,(618) 463-5150,NOT AVAILABLE
622,40679761,(432) 582-8000,http://www.odessaregionalmedicalcenter.com/
623,41175801,(903) 731-1184,http://www.palestineregional.com/
624,41275460,(903) 785-4521,http://www.parisrmc.com
625,34375563,NOT AVAILABLE,http://www.gsmc.org/linden
626,41479065,(806) 665-3721,http://www.prmctx.com
627,41577504,(713) 359-2000,http://www.bayshoremedical.com
628,41777504,(713) 378-3000,http://www.backsurgeryhouston.com/
629,41877505,(713) 948-7000,http://www.stlukestexas.com
630,41979072,(806) 296-4265,http://www.covenantplainview.org
631,42179772,(432) 447-3551,http://www.reevescountyhospital.com
632,42375093,(972) 981-8000,http://www.texashealth.org
633,42878061,(830) 334-3617,http://www.frioregionalhospital.com
634,44175080,(469) 204-2000,http://www.methodisthealthsystem.org/richardson
635,44377469,(281) 341-3000,http://www.oakbendmedcenter.org
636,44878665,(512) 509-0401,http://www.sw.org/location/round-rock-hospital
637,45275088,(214) 294-6200,https://www.bswhealth.com/locations/lake-pointe/
638,100460548,(815) 786-8484,http://www.kishhealth.org/locations/profile/?id=11
639,46478224,(210) 921-2000,http://www.swgeneralhospital.com
640,47778240,(210) 478-5400,http://www.fshsanantonio.com/
641,47878258,(210) 638-2000,http://sahealth.com/locations/methodiststoneoak/
642,47978201,(210) 736-8001,http://sahealth.com/locations/methodisttexsan/
643,102442431,(270) 825-5100,NOT AVAILABLE
644,103020850,(240) 826-6517,http://www.adventisthealthcare.com
645,48975092,(903) 870-4611,http://www.wnj.org
646,49677479,(281) 277-0911,http://www.memorialhermann.org/locations/first-colony-hospital
647,51977380,(713) 897-2301,http://www.memorialhermann.org/locations/the-woodlands/
648,52377375,(281) 401-7500,http://www.tomballregionalmedicalcenter.com
649,53275862,(936) 744-1127,http://www.etmc.org
650,54378801,(830) 278-6251,http://www.umhtx.org/
651,55276702,(254) 751-4000,http://providence.net/facilities/providence-hospital.html
652,55977598,(281) 557-5621,http://houstonphysicianshospital.com
653,56979096,(806) 826-5581,http://www.parkviewhosp.org
654,57479567,(325) 754-4553,NOT AVAILABLE
655,59175204,(214) 443-3040,http://www.bmcuptown.com
656,134475071,(469) 764-2200,http://www.baylorhealth.com/physicianslocations/mckinney/pages/default.aspx
657,136077094,(832) 522-0113,http://www.houstonmethodist.org/
658,111287505,NOT AVAILABLE,http://www.stvin.org/
659,137877030,(713) 790-3311,http://www.houstonmethodist.org/
660,138177070,(281) 737-1000,http://www.houstonmethodist.org/willowbrook-hospital
661,59375381,(972) 888-7070,http://www.dallasmedcenter.com
662,139575160,NOT AVAILABLE,NOT AVAILABLE
663,139778613,(512) 684-4911,http://www.sw.org/location/cedar-park-emergency-medical-center
664,139878738,(512) 571-5000,NOT AVAILABLE
665,51,(254) 202-9100,http://www.sw.org/location/waco-hillcrest-medical-center
666,142076244,(682) 212-2000,NOT AVAILABLE
667,44,(512) 943-3000,http://www.stdavids.com/locations-facilities/georgetown-hospital.aspx
668,50,(210) 297-5000,http://www.baptisthealthsystem.com/baptist-locations/st-luke's-baptist-hospital
669,53,(713) 566-6874,http://www.lbj.uth.tmc.edu/index.htm
670,54,(713) 393-2000,http://easthoustonrmc.com/
671,71678224,(210) 572-2955,http://www.baptistemergencyhospital.com/
672,72477584,(713) 413-6580,http://mhmg.memorialhermann.org/
673,72778654,(830) 201-8000,http://www.sw.org/location/marble-falls-hospital
674,73275080,(817) 800-8353,http://eminentmedicalcenter.com/
675,117510021,(212) 639-2000,https://www.mskcc.org/
676,7879720,(432) 263-1211,http://www.smmccares.com
677,73575075,(972) 265-1050,http://starmedicalcenter.com/
678,73778154,(210) 571-8400,http://www.baptistemergencyhospital.com/
679,73878130,(830) 500-6602,https://www.resolutehealth.com/
680,74275231,(972) 247-7767,http://www.fbmcdallas.com/
681,123344484,(330) 841-3720,http://www.valleycareofohio.net/locations/hillside-rehabilitation-hospital
682,125744501,(330) 480-6664,http://youngstown.selectspecialtyhospitals.com/
683,125045863,(419) 968-2950,http://ridgeviewhospital.net/
684,75475165,(469) 843-4000,https://www.baylorhealth.com/physicianslocations/waxahachie/pages/default.aspx
685,75577479,(281) 243-1000,http://memorialhermannfirstcolony.com/
686,76177598,(281) 525-6530,http://www.barmc.us/
687,13079731,(361) 993-2000,http://www.nshinc.com
688,76577070,(346) 206-2300,http://firsttexashospitalcyfair.com/
689,76677004,(713) 566-6874,https://www.harrishealth.org/en/services/locations/pages/quentin-mease-medical-specialties.aspx
690,132897741,NOT AVAILABLE,NOT AVAILABLE
691,78676458,(940) 567-6633,https://www.fchtexas.com
692,79578410,(361) 767-4300,http://ccmedicalcenter.com/
693,80076932,(325) 884-2561,http://reaganhealth.com/
694,80876177,(817) 639-1100,http://medicalcityalliance.com/
695,148224211,(276) 258-1000,www.jmh.org
696,155683702,(208) 489-4444,https://www.stlukesonline.org/health-services/service-groups/rehabilitation.
697,156083340,(208) 727-8800,NOT AVAILABLE
698,157046032,(317) 705-4500,NOT AVAILABLE
699,157146254,(317) 880-4818,NOT AVAILABLE
700,22576048,(817) 573-2273,http://www.lakegranburymedicalcenter.com/lake-granbury-medical-center/home.aspx
701,23576642,(254) 729-3281,http://www.lmchospital.com
702,16,NOT AVAILABLE,http://www.med.navy.mil/sites/nmcp2/pages/default.aspx
703,34479339,(806) 385-6411,http://www.lambhc.org/
704,58,(612) 273-3000,https://www.mhealth.org
705,69,(630) 527-3000,http://www.edward.org/plainfield
706,44775032,(469) 698-1000,http://www.phrtexas.com
707,7864128,(816) 861-4700,http://www.kansascity.va.gov/
708,1173507,(580) 354-5000,http://lawton.oklahoma.ihs.gov/
709,9268105,(800) 451-5796,http://www.nebraska.va.gov/
710,12078465,NOT AVAILABLE,http://www.atriumhealthcare.net
711,28277065,(281) 517-1000,http://www.khhoustonnw.com/
