objectid,id,source,sourcedate,val_method,val_date
199,4648624,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
200,7349868,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,1/27/2014 0:00
201,1549862,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
202,10902167,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,8/16/2019 0:00,IMAGERY,8/1/2016 0:00
203,5848843,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
204,1649242,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
205,10048071,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,5/9/2019 0:00
206,3049098,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
207,5648858,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
208,7949431,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
209,14049079,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
210,13248427,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
211,14948202,https://w2.lara.state.mi.us/val/license/search,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
212,4256007,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
213,14155009,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY/OTHER,8/11/2016 0:00
214,5056031,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
215,10856087,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
216,8665201,https://www.va.gov/directory/guide/allstate.asp,9/26/2019 0:00,IMAGERY/OTHER,5/22/2015 0:00
217,5158554,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
218,2458533,http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
219,1446011,http://www.in.gov/isdh/reports/qamis/hosdir,8/16/2019 0:00,IMAGERY,3/12/2014 0:00
220,9446601,http://www.in.gov/isdh/reports/qamis/hosdir,8/16/2019 0:00,IMAGERY,3/12/2014 0:00
221,389128,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
222,489119,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,8/9/2019 0:00,IMAGERY/OTHER,11/26/2013 0:00
223,12119124,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,8/9/2019 0:00,IMAGERY,1/9/2014 0:00
224,13619107,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
225,20819104,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
226,21419130,http://www.pasda.psu.edu/uci/datasummary.aspx?dataset=909,9/26/2016 0:00,IMAGERY,2/10/2014 0:00
227,25019104,https://www.va.gov/directory/guide/allstate.asp,9/26/2019 0:00,IMAGERY,1/9/2014 0:00
228,6017822,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
229,182330115,http://www.gamap2care.info/,10/10/2019 0:00,IMAGERY/OTHER,5/4/2020 0:00
230,185631620,http://www.gamap2care.info/,10/10/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
231,5759501,http://dphhs.mt.gov/qad/healthcarefacilitieslist,8/9/2019 0:00,IMAGERY,4/21/2020 0:00
232,6929425,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,8/10/2019 0:00,IMAGERY/OTHER,3/24/2020 0:00
233,189830346,http://www.gamap2care.info/,10/10/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
234,522835,http://www.vhi.org,11/27/2019 0:00,IMAGERY,2/10/2014 0:00
235,14244266,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,4/27/2020 0:00,IMAGERY,3/12/2014 0:00
236,6878746,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
237,19676104,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/2019 0:00,IMAGERY,3/12/2014 0:00
238,898356,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
239,194246032,http://www.in.gov/isdh/reports/qamis/hosdir,10/15/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
240,13753045,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
241,6753132,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
242,8153210,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
243,6354476,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
244,7853215,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
245,9254501,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
246,17545409,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,4/27/2020 0:00,IMAGERY,3/12/2014 0:00
247,10354481,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
248,15454495,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
249,5754401,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
250,13253121,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
251,13653027,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
252,5153142,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
253,6154241,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/2019 0:00,IMAGERY,5/5/2020 0:00
254,188346176,http://www.in.gov/isdh/reports/qamis/hosdir,10/15/2019 0:00,IMAGERY/OTHER,5/4/2020 0:00
255,35579408,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
256,183446992,http://www.in.gov/isdh/reports/qamis/hosdir,10/15/2019 0:00,IMAGERY/OTHER,5/4/2020 0:00
257,187746307,http://www.in.gov/isdh/reports/qamis/hosdir,10/15/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
258,194147586,http://www.in.gov/isdh/reports/qamis/hosdir,10/15/2019 0:00,IMAGERY/OTHER,5/4/2020 0:00
259,14044481,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,4/27/2020 0:00,IMAGERY,2/10/2014 0:00
260,2944482,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,4/27/2020 0:00,IMAGERY,2/4/2014 0:00
261,3397031,https://public.health.oregon.gov/providerpartnerresources/healthcareprovidersfacilities/healthcarehealthcareregulationqualityimprovement/pages/forms.aspx#hospital,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
262,9360901,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,2/10/2014 0:00
263,497845,https://public.health.oregon.gov/providerpartnerresources/healthcareprovidersfacilities/healthcarehealthcareregulationqualityimprovement/pages/forms.aspx#hospital,8/10/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
264,2912601,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
265,3214215,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,3/12/2014 0:00
266,5514607,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
267,6411030,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
268,9344221,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,8/10/2018 0:00,IMAGERY,1/31/2014 0:00
269,6511554,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
270,7011510,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
271,8313210,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
272,8712550,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
273,3303038,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
274,9310924,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
275,9912180,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
276,10713676,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
277,15298250,https://fortress.wa.gov/doh/facilitysearch/default.aspx,8/10/2019 0:00,IMAGERY,4/6/2020 0:00
278,10110960,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
279,10912866,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
280,1060035,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
281,9960048,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
282,12860010,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
283,1961401,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,2/10/2014 0:00
284,3361401,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
285,4960099,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,4/26/2016 0:00
286,1021205,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
287,2321202,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
288,3721215,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
289,4121201,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
290,11614843,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
291,4821224,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
292,2603743,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
293,1403841,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
294,1303867,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
295,1003047,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
296,2303060,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
297,2403061,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
298,3003103,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
299,103301,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
300,1203235,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,8/9/2019 0:00,IMAGERY,3/12/2014 0:00
301,11811968,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
302,11911901,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
303,12211743,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
304,12311706,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
305,9140504,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
306,9540502,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
307,12810901,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
308,13112401,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
309,13212428,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
310,13614513,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
311,14110522,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
312,14510591,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
313,11442754,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
314,7341101,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
315,14810595,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
316,2962650,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,2/10/2014 0:00
317,3421740,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
318,2640444,http://chfs.ky.gov/os/oig/directories.htm,8/1/2012 0:00,IMAGERY,2/10/2014 0:00
319,15110532,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,1/3/2014 0:00
320,15310466,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
321,2440601,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
322,15610467,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,1/2/2014 0:00
323,3521742,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
324,16111212,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
325,16211201,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
326,16310461,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2018 0:00,IMAGERY/OTHER,2/10/2014 0:00
327,16411203,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,1/3/2014 0:00
328,16611235,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,1/2/2014 0:00
329,16911209,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
330,15210036,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
331,17011215,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
332,17910003,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
333,18610032,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY,2/10/2014 0:00
334,18810019,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2018 0:00,IMAGERY,2/10/2014 0:00
335,19611373,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,1/3/2014 0:00
336,19711414,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
337,14860942,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
338,4761832,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,4/25/2016 0:00
339,10942101,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY/OTHER,3/12/2014 0:00
340,20311355,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
341,185067037,http://www.kdheks.gov/bhfr/fac_list/,8/16/2019 0:00,IMAGERY/OTHER,5/5/2020 0:00
342,114511542,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
343,2040484,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
344,4942078,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
345,115310802,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
346,115411234,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
347,115710605,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
348,116710037,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
349,116810035,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
350,116910457,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
351,117114810,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
352,117412010,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
353,117712180,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/11/2015 0:00
354,5060450,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
355,10961104,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
356,11361103,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
357,118212901,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,5/12/2015 0:00
358,118510466,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,5/12/2015 0:00
359,1920910,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
360,10560451,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,2/10/2014 0:00
361,13360440,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,2/10/2014 0:00
362,2520744,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/2019 0:00,IMAGERY,2/10/2014 0:00
363,118710025,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/24/2015 0:00
364,118810032,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/24/2015 0:00
365,118910021,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/24/2015 0:00
366,119511201,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2018 0:00,IMAGERY/OTHER,2/24/2015 0:00
367,119614420,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/24/2015 0:00
368,120114222,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/24/2015 0:00
369,120511501,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/24/2015 0:00
370,120614701,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/24/2015 0:00
371,121310703,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,2/24/2015 0:00
372,10314424,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,5/22/2015 0:00
373,25710536,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,9/14/2016 0:00
374,25812866,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,9/14/2016 0:00
375,5842420,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
376,13062864,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
377,1360504,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
378,10460134,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,3/12/2014 0:00
379,8460506,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/2019 0:00,IMAGERY,4/25/2016 0:00
380,440383,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/2019 0:00,IMAGERY,2/10/2014 0:00
381,10610468,https://profiles.health.ny.gov/hospital/county_or_region/,8/20/2019 0:00,IMAGERY/OTHER,5/22/2015 0:00
382,8476825,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/2019 0:00,IMAGERY/OTHER,2/10/2014 0:00
383,17677957,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/2019 0:00,IMAGERY,1/24/2014 0:00
